,business_id,date,likes,text,type,user_id,winter,spring,summer,autumn,dayofweek,timediff,bad_comment,good_comment,closed
714327,bVyUa0O4U-c4b3b3U7ojoA,2012-08-13,0,:),tip,OUyXLOCEPS7IzvGstgIAjQ,0,0,1,0,0,1217,0,0,0
621287,iX2c4IzH_L5F6FM5GD3SUQ,2014-04-15,0,our favorite place for ice cream crepes.,tip,G5HJ8ojD6Dx515m-eJYaXQ,0,1,0,0,1,1827,0,0,0
837719,Nqs4_gT6nKyeTOJ_rgu1mg,2014-10-30,0,"they have groupons all the time where you spend $15 and get $30. the best is you can use it for take-out, most places don't let you do that. it's such a great deal that way because you don't have pay for drinks or leave a tip.",tip,FHHHFXDvFgRsS7k3YxEDvA,0,0,0,1,3,2025,0,0,0
12378,EOo2My0Wt-h942RbNRzEFQ,2015-10-20,0,"if you like the ""pittsburgh style"" sandwich with fries and slaw, the original untouchable is the best around!",tip,MastIsb-44ejwKEBVfAXMQ,0,0,0,1,1,2380,0,0,0
346986,Kf7LG3TToplM3eH9Zrz3ug,2011-05-25,0,time to burn off the sushi from last night.,tip,PPxlsFQILSn4hpkgbrHH8g,0,1,0,0,2,771,0,0,0
141668,XoSqiNx56bISrxYbSX7lbw,2011-06-28,0,brutally honest a/c service,tip,Eg5niduTCVnaIBzGmoLiVQ,0,0,1,0,1,805,0,0,0
665100,gtcvMLPePKKyXzSroO4J5A,2014-08-02,0,yum!,tip,WJhWqx-8jGf7E64L5sFaag,0,0,1,0,5,1936,0,0,0
788924,wNXw53wmePcf_V3rF18LUg,2012-03-29,0,had take out and want to go back for more. tusca or other (boss picked it up for me) was delicious. red cream sauce with baked brie.,tip,Q8CQd5omzKQwtfDMlcxj1g,0,1,0,0,3,1080,0,0,0
359704,saQQmDQQJ14BVkm_sg53UA,2012-11-02,0,"saam, cash, & staff make it worth the wait! going to miss this place!!!!!",tip,vWUj8ed8ojO8CctKP-mwxQ,0,0,0,1,4,1298,0,0,0
444508,FaHADZARwnY4yvlvpnsfGA,2011-10-04,0,au revoir vegas!,tip,ASvjSBCYRd4GhOtSIn8Gyw,0,0,0,1,1,903,0,0,0
172447,BJRh7_SnU9zK9YzyO6FlHQ,2012-06-10,0,biscuits grillade is the truth!,tip,HCVvUpb7aU61pC7vYrZQaw,0,0,1,0,6,1153,0,0,0
221155,qaPSbg690KaX5av6xsSV4Q,2012-11-28,0,easily my favorite place. coffee is delicious and the owners rule.,tip,UXL3osX6su7tLj3noznN2g,0,0,0,1,2,1324,0,1,0
797292,D9bf5U0y_0MnL9wMFc4bKQ,2014-05-29,0,from the makers of 416 snackbar,tip,Mfypzn4xVySfWW_hb0pyaA,0,1,0,0,3,1871,0,0,0
639735,XZbuPXdyA0ZtTu3AzqtQhg,2014-09-12,0,lovely tex-mex experience. we will come here every time we are in vegas!,tip,w_abncZcDNEIctPj5r1mjA,0,0,0,1,4,1977,0,0,0
49928,tj1IM_2-ks08bk0JZP95DQ,2013-08-30,0,try the spinach dip....a-maaaayyy-ziiinngg!,tip,Wyu18L1GE8tOGrQxCaOF3w,0,0,1,0,4,1599,0,0,0
559621,y3JJqoFHhkRqtfN8TjI6ig,2016-10-10,0,"please by all means come to this practice and tell everyone about the wonderful staff and dentists , i have been treated so kindly my dentist was soooooo gentle , mrs cindy love you thanks to everyone",tip,DrRjmcYU6H19RUj7hGCZLw,0,0,0,1,0,2736,0,0,0
629890,aTvmLm3YfTs_L290fEolEw,2015-04-01,0,guacamole is the star of the show,tip,3nFTpnd1gGRR6Tj0G5mQ1w,0,1,0,0,2,2178,0,0,0
437162,S1Bs_x9aHFFZozwJLCNTgQ,2011-09-29,0,yummy cole slaw!,tip,ZZimZSy0xo1orxXlqWPtIg,0,0,0,1,3,898,0,0,0
736712,WmuoWetYC-4U2-V4taC6Wg,2013-04-09,0,the food is better here than any of the neighboring chinese or hakka restaurants. tasty!,tip,74goFJSWzAwmk69XfPqEag,0,1,0,0,1,1456,0,0,0
321521,fIpGcpjBnyiILi8M2wJSUw,2015-06-09,0,$1.75 for most tacos. $2.50 for lengua(tongue) and cecina. you have to order at least 2 per each meat(rule sucks) but awesome place,tip,8WE7H_NvgM7V6IA7Ro3Prg,0,0,1,0,1,2247,0,0,0
723404,PdCxX1QJnlBkvnG9fFjWYg,2011-04-13,0,yum! best blt!!,tip,3YcjdRGFArxTraMJcij0Wg,0,1,0,0,2,729,0,0,0
643936,J4CATH00YZrq8Bne2S4_cw,2010-11-28,0,best dining experience in vegas so far,tip,BeXG7J57CE8zGlxCh6z0eQ,0,0,0,1,6,593,0,0,0
366246,WBdgcjOt9qJfaeGcdzaMLA,2014-04-08,0,most items $1!!!!!,tip,TPnUIDk4QajkCshM-rsjSQ,0,1,0,0,1,1820,0,0,0
940245,4OFeBLswQw8bJbkAtmYuAA,2016-09-12,0,best protein powders and supplements!! would definitely recommend it.,tip,A13uPYUb-5a3fpHzYIgjMg,0,0,0,1,0,2708,0,0,0
277812,u_yEzg8t42Yd8qT2yV7OrA,2012-08-23,0,$10.81 for 2 pizzas!,tip,uEvusDwoSymbJJ0auR3muQ,0,0,1,0,3,1227,0,0,0
268503,6AgvdkMHPvAGpxs7gdx38Q,2012-02-17,0,hop knot on tap!,tip,db-2_7Ka6jq2DIMRLg5C0Q,1,0,0,0,4,1039,0,0,0
283970,uu5AtMrz_94e8kk4Gixg9Q,2011-10-14,0,"filipino spaghetti & spicy chx, nom nom!",tip,GqHNg3jYgWys-yqhkm3vrQ,0,0,0,1,4,913,0,0,0
558643,_rXRnGcU3RFtsehmdL0ucw,2012-10-19,0,"get the habanaro salsa for some kick-but don't whine if it's too spicy, it's supposed to be gringo.",tip,CSold_OPEdt26xg-JDcdAw,0,0,0,1,4,1284,0,0,0
274673,fL-b760btOaGa85OJ9ut3w,2015-11-24,0,dip your corn nugget in the mac and cheese sauce.... kaboom-licious!,tip,mBI6sY3uj9LHoIXjM-x_8w,0,0,0,1,1,2415,0,0,0
412781,J4q5Ai2VbigMAeU0xATKnA,2013-05-18,0,call ahead for same day appointment  so you don't have to wait,tip,uAnW_c_G6oMs2wKDXnuaZg,0,1,0,0,5,1495,0,0,0
323088,8Vpfy_WtcVvZS8Wfz7JQJA,2011-07-25,0,jambalaya! daily specials makes me want to eat here every day!,tip,69KPUvucUQOXApzylfANwA,0,0,1,0,0,832,0,0,0
318123,ZrFqa9sUaF_X8wbNz29Qbw,2014-03-22,0,"interior is very clean and looks nice, but the food is just mediocre. all of the soups are way too salty!",tip,pYQ0ndyhHZ43CYXSFbL_6A,0,1,0,0,5,1803,0,1,0
501913,8fYvO8ZMILIlPcYNB9IA1w,2013-08-09,0,"i won tickets from komp radio station and was really impressed with the show. we thought it may be cheesy and didn't really have high expectations but it was soo good. the performers did have some resemblance to the actual musicians. the best part was their voices, the dancers and choreography, and the band. i would recommend this show to locals and tourists alike! something for everybody!:)",tip,-67oCytJCBR4x1atdwn7ug,0,0,1,0,4,1578,0,0,0
229840,Gv2aZfTlYImmsERZg5D93A,2013-04-14,0,"real napolitano pizza, certified! beautiful outdoor seating!",tip,xR4engcg6Vm8xToBgKI5FA,0,1,0,0,6,1461,0,1,0
325329,SzTK3GPoFIkb6k322f1Mmw,2013-07-17,0,"great pizza, fast service",tip,DVt5MmzYIiELn3xSRSmHow,0,0,1,0,2,1555,0,1,0
113952,0xOC3R7AkUzznyy7vDhpxA,2013-04-22,0,you can't get help in lumber. the garden center employees here today don't know their plants. off to lowe's!,tip,_jjbwHWLFA5GjWFWGLj4ZQ,0,1,0,0,0,1469,0,0,0
941706,CIsHnoLZHT24xwyT7FO09g,2016-02-05,0,slow and understaffed.,tip,tzs7N1fGVZxqvC0N2KnByA,1,0,0,0,4,2488,0,0,0
759201,ftvZ6BVmbZndKcVPEdakIQ,2012-05-11,0,open concept venue. nice cute place,tip,HO3kgFkq7AMmkcE7QvUGLQ,0,1,0,0,4,1123,0,1,0
771593,ozOrIea0_o1u57qIo1OEjg,2011-06-10,0,"it's fri, 11pm and dead",tip,nCqOSH2I6-k93B04FwouIA,0,0,1,0,4,787,0,0,0
837687,zl7MJJ1PVygzvWnUhtiQQw,2016-02-25,0,i would sooner drive 5 hours for something i need then shop at this location.,tip,shjtTV2okzw5L4C2D90BTw,1,0,0,0,3,2508,0,0,0
917717,sJVVPwW8iDow23gEJvyFkQ,2015-06-22,0,a must go! the food is amazing with good prices.,tip,GH8HkaBRo2mTJp2Ujx5CIQ,0,0,1,0,0,2260,0,1,0
20348,FdAFfmeqaaY-1463SyTwGQ,2013-10-11,0,"it's a diner, in downtown, embrace it for what it is.",tip,ACwBMSJzgW6vOvV7vOrk8Q,0,0,0,1,4,1641,0,0,0
317001,DPmZTwZuknnVPAeIGJq5SA,2016-02-06,0,check your mailers for a bogo freeeeeee!,tip,KQm9OgdujLZiMRTksmj83w,1,0,0,0,5,2489,0,0,0
680479,f4x1YBxkLrZg652xt2KR5g,2014-05-02,0,super friendly staff drinks always full portions way over normal excellent team way to go guys!!!!,tip,UNQ6CM76SDETccVhf9zWXQ,0,1,0,0,4,1844,0,0,0
690631,P_1ojkLpCsM8cpuiKlZnAg,2013-10-07,0,love this place!!! yogurt is so good and tons of toppings.,tip,1wFDIziHnsCrCzkzvfBVtw,0,0,0,1,0,1637,0,1,0
439932,-ipc5f0XiXwH3hbNnro54Q,2010-10-03,0,imax!!,tip,KyieFxrQxDx6ncUVLaCPAQ,0,0,0,1,6,537,0,0,0
419153,Z0kPVmXzo2rLEJwdothOWw,2011-08-03,0,pandit was good,tip,o4sfrn1ziZ-7yasx2127xw,0,0,1,0,2,841,0,1,0
841002,0ihQJhd_-nUP1p01NBDjLQ,2015-01-31,0,friendly owners and good food,tip,bpA5oOjIlRicF_TPtuw2nQ,1,0,0,0,5,2118,0,1,0
387521,Fv4EXwV30rwGD2NzN1ekgA,2016-08-22,0,right next to gorilla cafe ! they're offering 50% off ayce this week !!,tip,qtOCfMTrozmUSHWIcohc6Q,0,0,1,0,0,2687,0,0,0
823463,iGqGde420TlBrKcU43TEog,2013-11-02,0,thumbs up for free parking!!! a tootuff requirement!,tip,8HqjrVko3vgk4jUz57VvTA,0,0,0,1,5,1663,0,0,0
335635,xGn4RxYKA-RYdE2hukuyNw,2016-01-12,0,"each whole foods restaurant name unique. henderson location is reflected on our large bicycle community of cyclists, hence the name sprocket after a bicycle sprocket!",tip,2EuPAGalYnP7eSxPgFCNDg,1,0,0,0,1,2464,0,0,0
492081,LShiV3c0yVTjuXe3tqexUA,2014-01-11,0,saturday worked great for no line.,tip,ubkikE44O51p5YpgdProbw,1,0,0,0,5,1733,0,1,0
14977,MNmQ1s-zdjEgm3bdRs7iEw,2016-08-13,0,food is fantastic! all that needs to be said! e will be back often!,tip,cJTDnt8BmdXwgpjB28dsPQ,0,0,1,0,5,2678,0,0,0
760796,1ZA0L72d1jfU7NT89TInSg,2016-09-28,0,came to do brake jobs for my 10 lexus is 250 .good quality at reasonable price,tip,x6qK5xvRPZ1n9B9wqWxCUA,0,0,0,1,2,2724,0,0,0
354860,ccGIAOl08zHt2lcn_UxPfw,2011-10-31,0,swimming!,tip,VKTFEc_n-Qd0-gKyq_pAmg,0,0,0,1,0,930,0,0,0
488275,qkyCuFJF2Uboh6n2Lmuwlg,2012-01-20,0,#12 vegetarian,tip,-fdrCC3x0oVMjDv5u7Rk9w,1,0,0,0,4,1011,0,0,0
786256,OOO4iaFaBffyeZjiffJccA,2014-01-26,0,"ask for the vegetable pancakes, which they don't always bring out but they are free for the first dish! ""pajeon""?",tip,ScNwktT62pUZ1lf_k2no2A,1,0,0,0,6,1748,0,0,0
836458,_c7xJckMRPqI62mRPH3HUg,2011-10-14,0,"prop. management is designed to assist you creating a home in hell, courtesy of riverstone resid. and greystar's warden in dark chocolate :)",tip,kR6a2xfdNGlEIEeRnJbXAg,0,0,0,1,4,913,0,0,0
456148,llifBVCFAnr124WdKXmtLg,2012-04-10,0,horrible food! prepackaged pita bread! =(,tip,Qaj5exrb3EsM5pxetoGmDw,0,1,0,0,1,1092,0,0,0
819451,tKNu5QQDlQQnVe821KzwKA,2013-08-11,0,meh. msg overload. cheap and mediocre food.,tip,duNvz44LeHzQkpnCWziRKQ,0,0,1,0,6,1580,0,0,0
743741,OyG9DdVBDkCiBkdvDtT2Rw,2014-07-02,0,montfort chicken sandwich is delicious & their side sauces are amazing. great late night eats!,tip,eyVbG_zCj0Hc34GEelKO_g,0,0,1,0,2,1905,0,1,0
881587,GObX6Qx_avDoZk-PW7AMpQ,2015-02-26,0,"allure body bar already has all their services set at a great price point, but if you're really looking to get all the bang for your buck, try coming in on tuesday or wednesday: all their waxing services are 15% off and they do accept walk-ins!",tip,mWZjSCki8--OQ4FzuXd3nw,1,0,0,0,3,2144,0,0,0
433631,mmMihsgFSb_7fp5rAXiW_A,2013-04-23,0,criminal activity! mo doing some damage and adding an extra 15hp gain with a cold air inlet pipe install.....,tip,ZhWBi4kMi53FHvts3oIbeg,0,1,0,0,1,1470,0,0,0
459810,0w3BdEOxvwKTpypwbN5kiQ,2013-08-18,0,ayce is amazing!,tip,XgP39zRAaZFJL7q3sUZFgA,0,0,1,0,6,1587,0,0,0
817660,efTPzpiSkxbgNlQOtwyVOA,2013-02-24,0,went there last night. what a good experience. not an everyday restaurant because of the prices but so much fun to go with friends. steak was amazing. friend had prime rib that was amazing also. loved the white french dressing. wife did not like the chicken asiago. overall i'd recommend,tip,p_qmAJrsjfJXFCsa76p-aw,1,0,0,0,6,1412,0,1,0
223194,vz8HFGsITt6aj-nyXkAEFg,2010-07-25,0,its frickin pouring rain!,tip,lohmi3v7xQOwM-oxuJPSUg,0,0,1,0,6,467,0,0,0
82784,KS0Uon59PBcVJgzfsYRPdg,2016-07-08,0,parking in the garage is $8 if validated at the ticket counter.,tip,8xMugyPyYypCadbPWWSCog,0,0,1,0,4,2642,0,0,0
138717,PytxYN64H5Mn-PRSEymb4A,2013-11-07,0,great service and great tacos!,tip,lMhU58qtnJb6ouu95_Zm_A,0,0,0,1,3,1668,0,1,0
190444,t5nyOtnEv455rShOS_g3RA,2016-11-18,0,limited time. $100 gift card for only $80. time to stock up. no expiration on cards.,tip,4d13xAX2jp2EbGF8I9eZZw,0,0,0,1,4,2775,0,0,0
793738,5DDvJhkk3zsd9jBxDQpkow,2015-11-19,0,this place is great for catering as well. generous portions and very reasonably priced.,tip,54ztyBTGvzXCdgAB6IqO4Q,0,0,0,1,3,2410,0,1,0
308521,dRyWHUijsNAcuhO6eyPUEQ,2011-07-13,0,hot teriyaki is perfect. not too hot but tons of flavor.,tip,hCFuYjxHx8MryqL51SAcaQ,0,0,1,0,2,820,0,0,0
206895,WsQEitjXhr4P7SsHmySVCA,2012-09-10,0,...great sales team,tip,U4INQZOPSUaj8hMjLlZ3KA,0,0,0,1,0,1245,0,1,0
612739,tFC0oaQO0wpwMIaJyUSsAQ,2016-05-12,0,excellent macrons!,tip,_t91nH0te9LSEzIhlixirw,0,1,0,0,3,2585,0,1,0
79935,JFaTPxWQC14VmFnXLv7W1g,2012-05-20,0,vegan stuffed pepper soup today,tip,XgmEAWKBxlQ3vetV5ZXeow,0,1,0,0,6,1132,0,0,0
489760,rcSrUWbaijEhe7w8w0NPOg,2011-01-01,0,the selection is very thoughtful. these guys know what they are doing.,tip,1wOQUXOsn_KamWsUTHwFBw,1,0,0,0,5,627,0,0,0
434533,dO0KCBji2gSR503kp_e4-g,2013-08-01,0,horrible wifi connection.,tip,f0TN5yZ7JBMKIzr3hSuwFQ,0,0,1,0,3,1570,0,0,0
247250,SIr3rNXVKrJhCSsLvwZTfQ,2011-04-26,0,"best auto repair in scottsdale. specializing in porsche, audi, vw, and volvo.",tip,1xjwI7RCgoHv06r9kqedNg,0,1,0,0,1,742,0,0,0
206182,xmARZ_MuSfrQCXP4e8RQjg,2011-07-20,0,eggplant parm!,tip,0k5LIdglqBTmxukDCLnjWA,0,0,1,0,2,827,0,0,0
218740,9nlQLMA8W08dFAkXFSQOyA,2012-08-09,0,about to try for the first time...lets see if it becomes a habit,tip,WY68HsTtbRPqdZpKEQTobg,0,0,1,0,3,1213,0,0,0
582959,4aAf2nAr86lcDHzqWSaYuQ,2012-01-18,0,"as far as the pizza, it's lackluster, too much cheese, not enough sauce, good crust, crisp veggies, good baklava, but not made there.",tip,0omBQx68-4pz5wL_GjFcLw,1,0,0,0,2,1009,0,0,0
874911,_B3jnaQVtDXqydea1y92fQ,2016-08-05,0,place is delicious and margaritas to die for.,tip,IG1zGND1Q8Dw_lHJy4hJLA,0,0,1,0,4,2670,0,1,0
890764,B2KSgKekQfeOFHWH7g68Tg,2016-11-23,0,great food. great service. butter chicken and chicken tikka masala both were amazing,tip,tVqxyMoMXCCYosoLB0j8oA,0,0,0,1,2,2780,0,1,0
660331,IsoLzudHC50oJLiEWpwV-w,2012-03-20,0,yummy...,tip,qKm_kG0MJ9im9VYic3TLLA,0,1,0,0,1,1071,0,0,0
655990,4hG2j_ibsNblDgqei05U_g,2012-03-01,0,happy hour specials were cheap but seriously tasty. perfect per-game quick bite. angry tuna roll rocks!,tip,u9MJ9zJE2Y9j4n_yLbRtRw,0,1,0,0,3,1052,0,0,0
288794,ZRHSidI7IIeXhTHMc9L_gw,2014-02-19,0,"the tuna sandwich is prolly one of the better choices here, that and the veggie avocado",tip,i08JAic75yXlq4r2iiN4Iw,1,0,0,0,2,1772,0,0,0
935603,oOf6oJTIJskT-ATwarn7Qg,2016-04-06,0,good stuff!!! nuff said...,tip,cs5bAoJ8ACrDqZ3D03CHgQ,0,1,0,0,2,2549,0,1,0
83785,EVfJbLXSMZOF8K3vFOaLOw,2015-10-29,0,their salads are excellent,tip,nOr3_aq60yivqgcso_iDMw,0,0,0,1,3,2389,0,1,0
322521,YvXUrRD3Rjj4SpFuqbmUfg,2013-03-20,0,always yummy! love free refills on fries and onion rings!,tip,IO3wUmbdH-Hzlz6ohXuFxQ,0,1,0,0,2,1436,0,0,0
677974,v1AE1LLWDOqe8ubOzqKADg,2014-01-13,0,my new favorite breakfast place!!!,tip,WiQHSpdBZksrc6jCvU6yXw,1,0,0,0,0,1735,0,0,0
241445,4M07K6U7e37w7gZZpIgu1g,2016-08-04,0,raspberry filled are my favs ! great prices good quality donuts when i need one ;),tip,HEobaj3QfS15reMJdhv3Rg,0,0,1,0,3,2669,0,1,0
747233,YcEFxkRQVJdj3UI3DjhA5w,2012-03-09,0,used my iphone to pay today. pretty cool.,tip,ahXJ4DktihtIc7emzuyK7g,0,1,0,0,4,1060,0,0,0
177057,q9SVBDGK8EZZ7ICUao1skA,2013-01-10,0,free air check,tip,qCzx039NVrJkWnZEqQ1JKA,1,0,0,0,3,1367,0,0,0
236432,fe8_IsDmaMkfvvVEBnV5nQ,2012-05-09,0,again,tip,eZfHm0qI8A_HfvXScwIYsg,0,1,0,0,2,1121,0,0,0
644978,HoKXKkW8oC9q8XnjKLulRw,2013-01-03,0,a must try off the happy hour is the pig fries. very delicious. drink of choice is the penicillin if you love whiskey.,tip,SmSqtDzLMOm1a8tQyvVU_Q,1,0,0,0,3,1360,0,0,0
511182,U2eT17Pf0LQTPGMXN9idxA,2013-01-21,0,always fast and friendly service. no haggling like the dealerships.,tip,XTEmaVwAkdRyrYP45zd7iw,1,0,0,0,0,1378,0,0,0
163108,kWkW6vVePpBox_fKfGgPjQ,2012-03-03,0,the pan asia fire starter roll is spicy! and good.  dont try if u don't like spicy.,tip,DHQWSHz6b7Jsy-A04m1cIA,0,1,0,0,5,1054,0,0,0
680423,xrBQKZbhJMCtaZxeJ0tzTQ,2011-06-20,0,bday dinner with the fam...,tip,WrgdF5BLASGIhVKYgvSV4A,0,0,1,0,0,797,0,0,0
606448,QbXpzWS4SuKet92hWxfeSA,2016-06-09,0,"cute clothing store - prices are decent and styles are nice, casual chic",tip,OhXNqWrRtNhFc-UQCjBmqA,0,0,1,0,3,2613,0,0,0
723578,h6f3QbR0n0fpS2Tu9MJJTw,2015-10-11,0,"this place smells like heaven.

get the tom kha soup.",tip,aZVIKsTtA6tqu6k3B7xtRQ,0,0,0,1,6,2371,0,0,0
4205,8iVd6gMWKGGU9SL55B4vjg,2012-06-18,0,"chicken combo. taquitos, taco, enchilada in green sauce. great beans. get the guacamole and chips.",tip,QQtoHnP0cP7nzNnUob_1CQ,0,0,1,0,0,1161,0,0,0
488900,wX1ORSDKPkA5ftE7F6UONw,2014-06-24,0,the baked mac n cheese is awesome and the baked chicken strips are great if you want a healthy way to go. and go with the wasabi dipping sauce oh so good!,tip,WbkebLrBIAbri3RW2XaNnQ,0,0,1,0,1,1897,0,1,0
283326,wWFvHY9YVWtyfCsDO8jQiQ,2013-02-22,0,yum,tip,6ZC-0LfOAGwaFc5XPke74w,1,0,0,0,4,1410,0,0,0
713975,buacGSEw8yLGJo8g-i02wg,2016-02-22,0,the brussels are amazing!,tip,-x78u8btMEK9hvfRDpMHZQ,1,0,0,0,0,2505,0,0,0
494550,acaPhF39KDT8DhhnrUx4CA,2014-05-14,0,great doctors.,tip,oTQHGtsekN-X42x9wLxY6g,0,1,0,0,2,1856,0,1,0
921268,xfCgxY_SQfzxFsQjNiLJEQ,2015-08-15,0,comparable to stuff in socal if not better.,tip,wyJRfvNWjPt63tsmD_PtwA,0,0,1,0,5,2314,0,0,0
642949,SAIrNOB4PtDA4gziNCucwg,2011-05-01,0,awesome creative drinks... bartenders are chill...vibe is beasty!,tip,qwONwL783a0hvPQl2TVWjg,0,1,0,0,6,747,0,1,0
834217,-OEIW0dO96-492qa_luxaw,2013-01-20,0,"aces is one of my favorite places to go. the staff is always incredible, and the beer selection on tap is ways changing. not a bad beer in the house...unless you unfortunately order a bud light. fizzy yellow beer is for wimps!",tip,m__g3MXFxfGdlP1BJKnDBw,1,0,0,0,6,1377,0,0,0
607546,uGupeWqih0yIcCg8anM1PA,2013-04-04,0,my favorite place in vegas to sleep..,tip,SupxCo9g03TRhRGkf6li3g,0,1,0,0,3,1451,0,0,0
559929,_IZyyv0dFfpIy_rI_-nwTQ,2016-04-22,0,happy hours,tip,IZfQfMYQ9DN91AfVxqp5Dw,0,1,0,0,4,2565,0,0,0
368905,-yApKLEFAvvNyifvpNKWCA,2012-06-14,0,i should be the duke!,tip,pZ6P_1V-bTSoYG1fg1TXzw,0,0,1,0,3,1157,0,0,0
938546,tnhOyWTf7vYSIFDdoPrD6Q,2016-07-24,0,"amazing shop, my hair came out perfect.",tip,qoKrVe21l6XFqe1dyrDYpQ,0,0,1,0,6,2658,0,0,0
334446,zsQk990PubOHjr1YcLkQFw,2014-04-02,0,"did the owner change here? service was sooooo terrible today, see review!",tip,ZlgmfdzsNpa8zD6NmSrcVA,0,1,0,0,2,1814,0,0,0
256984,_DMrezN4Aq4T_7VmUjdnpg,2012-03-21,0,you got to do what you got to do.,tip,u7u07M6s86M3naZeYJx6wg,0,1,0,0,2,1072,0,0,0
634797,v6QXg4TI84FKEkcYGTrcNw,2016-11-27,0,if u are black they don't ask yo name and will probably for get bout yo order,tip,__ubDZRzDLF65kPE3fqDzw,0,0,0,1,6,2784,0,0,0
814800,RgqetGtygIGTHYhysPLktw,2015-03-01,0,below average food and bad service!,tip,BY_5_nk6kCIEbnXimiW2QQ,0,1,0,0,6,2147,1,0,0
376427,0Hemgm6gwrO64fDEWEW4vg,2013-01-01,0,"customer service here was useless... rude, surly and not helpful. made me get my return item, but could not tell me where it was. the rep obviously did not want to be working today... that's cool, because there are other locations with better people working.",tip,rdysF0ymVkMX82Bu_8x3nA,1,0,0,0,1,1358,0,0,0
718359,1_rqZz1K5Uoq2RvZlINfgA,2015-04-20,0,order the pork bone soup extra spicy!,tip,8k4hOmF4tJflaUGsUIdqMw,0,1,0,0,0,2197,0,1,0
417609,mrnUt3IdLRf4j8WeeGGbpw,2013-04-10,0,grande refresher $2 after 12p 4/1-4/30 (with your morning receipt),tip,SfY0jEFqBkrqq9bVi6P31Q,0,1,0,0,2,1457,0,0,0
306898,gA9hCYY7MYl9oZ3aym5dvw,2016-12-08,0,try the what the heck roll,tip,Olo_x4fV1sFBtlj6COf9Wg,1,0,0,0,3,2795,0,0,0
647537,NuGZD3yBVqzpY1HuzT26mQ,2013-02-16,0,new renovations - the dinning area looks much better...,tip,-_2h2cJlBOWAYrfplMU-Cg,1,0,0,0,5,1404,0,0,0
171686,xIrFmRqK4TpwvaxlU926TQ,2012-06-04,0,workout distance check in. :),tip,Ov-0pRQxz5fTTElFE-WtTQ,0,0,1,0,0,1147,0,0,0
41054,1f2WHfYMnOe71xx3GiaT7g,2014-06-27,0,rain delay,tip,ciXjBfJrAEteIKpzZg4I9g,0,0,1,0,4,1900,0,0,0
589800,aypYzV1Aad9exkitRF9UnQ,2012-02-20,0,morning coffee,tip,LHT4AADPgWT0BM4tZKCz2Q,1,0,0,0,0,1042,0,0,0
229925,HO5cfgdnn13z-7sDSgrWkg,2014-06-07,0,ahi cevichi is off the hook!!,tip,CCK6WHhMmGqxgmt0vAfRBw,0,0,1,0,5,1880,0,0,0
145955,Jt28TYWanzKrJYYr0Tf1MQ,2010-12-16,0,waborita time!,tip,0Qp91Kf6WW_a8krHXVbRGA,1,0,0,0,3,611,0,0,0
502446,elqbBhBfElMNSrjFqW3now,2012-11-20,0,my favorite was the pad thai!!!,tip,xIDeQWZwRYl-TFlaxft8Wg,0,0,0,1,1,1316,0,0,0
827339,-Py4QGu7Z2MaN7IZkwKQfg,2016-10-10,0,couldn't get a better pint or bottle anywhere else in leslieville,tip,cCcVlkMA0Py4Yyb5zS4FLg,0,0,0,1,0,2736,0,0,0
11490,vEqY7PmdhlqEblR8gzPw4g,2011-09-02,0,unblurred begins,tip,B5FTjNWSgkAQ9UjOKVjGhw,0,0,0,1,4,871,0,0,0
204393,mPfdYJj4d5KBPINDkaZY-Q,2014-03-17,0,salted caramel topping is mmm mmm good!,tip,xPkrBTpy2g1c8qPbo6VClg,0,1,0,0,0,1798,0,1,0
66267,Mbat8t9X0zPrpxd1mEGRcw,2015-05-14,0,terrible service and nasty food! manager awful. never again!!!,tip,Z4xC3Fdpd9joZNaLmF6kJQ,0,1,0,0,3,2221,1,0,0
517117,Oov46oqwdu6ljHokq1xjfg,2013-09-24,0,.39 an ounce!  interesting concept.  it's my first time here!,tip,TiM46UFpmfjjC2Umx649kA,0,0,0,1,1,1624,0,0,0
945302,beuVp5CZxCdNvQIIPBS2rw,2016-10-02,0,great food,tip,dR1Pn2QjiAc8EQpUmY0xtg,0,0,0,1,6,2728,0,1,0
922216,Ec-h5JjXzy-pjfpb7d_BFQ,2016-09-06,0,simply delicious!,tip,DmOhZq0SqjPO0vbMzTEQ7A,0,0,0,1,1,2702,0,1,0
415790,pRmb8_tAP5y4YPt_viL07g,2011-08-13,0,great service & wide variety of foods!,tip,2-PD6df20ge-k9SPHmcxiw,0,0,1,0,5,851,0,1,0
468062,PQER4ba8Q0zqB1G2QiXamQ,2013-06-15,0,apple sausage breakfast was good and somewhat healthy,tip,mYcRL0cJtHeXRBup5wwppQ,0,0,1,0,5,1523,0,1,0
846059,1Ah5brQi5opIxgzyZHGnbw,2015-04-30,0,horrible doctor!!!!?,tip,CjlyQI9xicqLSAxLBBwdEw,0,1,0,0,3,2207,0,0,0
822785,o597EK6uvR5RuPMZEwYCUg,2015-01-14,0,got our tickets from tix4tonight for 57 bucks and our seats were not bad at all! it's a small theater so there are no bad seats in the house. not a packed show on a tuesday night but fantastic overall!,tip,j9Wn1BZBPVwFob9kWXfVPg,1,0,0,0,2,2101,0,0,0
891459,f3gE6ZZFd7jRBjTVgt-mAg,2014-12-12,0,"make sure, u guys called ahead if u want to eat dine room, also called ahead for take out too, always busy here from open to close, lol",tip,mhkKxP2NSMuAZ1G2f7y5ig,1,0,0,0,4,2068,0,0,0
